,Sold Price
32089,1300000.0
28929,990000.0
279,525000.0
17572,505000.0
6492,455000.0
20168,1400000.0
27071,1020000.0
45447,665000.0
42587,550000.0
21963,1500000.0
42205,399990.0
28042,1210000.0
21795,1120000.0
7606,1240000.0
9191,800000.0
21295,435000.0
30366,180000.0
37968,750000.0
33770,1325000.0
5970,1455000.0
8553,150000.0
40862,638000.0
23974,526000.0
22133,1105000.0
30282,1005000.0
36621,1338000.0
44834,468000.0
1937,998000.0
25623,1500000.0
29557,430000.0
23791,1280500.0
42985,790000.0
20691,770000.0
36535,225000.0
22,360000.0
12463,835000.0
27606,2310000.0
17143,450000.0
18006,650000.0
17329,1500000.0
13476,500000.0
16493,941000.0
17740,4625000.0
5190,400000.0
14516,639000.0
30485,369495.0
7607,946000.0
41573,600000.0
39911,1051000.0
23414,189900.0
19195,1245000.0
6386,1102000.0
8968,1901000.0
36373,629700.0
575,1220000.0
23313,1350000.0
42941,935100.0
8790,1017000.0
16399,1100000.0
1815,1150000.0
2986,2750000.0
36179,2000000.0
1130,1903000.0
20101,1077575.0
34831,344000.0
21676,4500000.0
6360,1425000.0
47317,210000.0
31594,2185000.0
206,699000.0
33425,1150000.0
33406,877500.0
14417,1420000.0
27676,770000.0
28186,2700000.0
7467,465000.0
45250,528000.0
46361,315000.0
44900,1600000.0
16395,580000.0
23544,1165000.0
19631,462000.0
32938,324000.0
10126,960000.0
20294,2740000.0
37653,1120000.0
34385,700000.0
14991,2440000.0
16348,1100000.0
5293,200000.0
14520,780000.0
27659,252000.0
20054,359000.0
10282,485000.0
7967,1375000.0
14159,1420000.0
37607,2380000.0
4297,2150000.0
41927,998000.0
7161,1050000.0
6510,799000.0
10372,2425000.0
33204,1330000.0
33928,1380000.0
11366,1179000.0
34916,1318000.0
5243,760000.0
12848,2000000.0
22482,675000.0
41678,449500.0
25552,2075000.0
35821,1850000.0
38629,1201000.0
18940,788888.0
3076,400000.0
27726,865000.0
41207,1330000.0
44322,250000.0
14852,808000.0
29709,265000.0
7565,512000.0
39659,600000.0
29224,450000.0
6257,1635000.0
16864,3375000.0
36463,529000.0
36555,1415000.0
32014,1925000.0
31829,798000.0
41205,550000.0
29081,381500.0
7604,715000.0
15157,1363000.0
6569,835000.0
13242,767000.0
36568,387500.0
42054,1410000.0
32411,487500.0
237,300000.0
18731,685000.0
28232,915000.0
36909,530000.0
12628,1550000.0
30249,1550500.0
6138,505000.0
42785,1200000.0
28734,1170000.0
42416,495000.0
5152,1010000.0
2138,1575000.0
25661,1154000.0
6054,1325000.0
47024,420000.0
42957,534173.0
38214,240000.0
27891,168500.0
46011,1195000.0
38686,869000.0
8153,1180000.0
44933,269000.0
36257,655000.0
32186,2700000.0
8134,1250000.0
10869,975000.0
11085,1240000.0
26819,375000.0
40468,1850000.0
23766,1484000.0
44497,1057000.0
17563,760000.0
37176,850000.0
27051,131000.0
30514,1150000.0
44300,850000.0
23950,330000.0
9921,375000.0
25284,605000.0
39302,830000.0
29870,1375000.0
20620,1070000.0
34294,2250000.0
26804,1610000.0
7216,1010000.0
622,2900000.0
17229,1054000.0
44761,300000.0
1517,2200000.0
31004,940000.0
31837,2423000.0
9653,2050000.0
43153,1135000.0
16843,995000.0
26902,270000.0
17315,1870000.0
24959,728888.0
15725,5150000.0
3450,1358000.0
10963,650000.0
46357,850000.0
22055,1075000.0
39887,772000.0
27804,2020000.0
21816,1376000.0
13294,850000.0
26305,1860000.0
29726,750000.0
14835,369000.0
35967,831000.0
32965,565000.0
27243,1030000.0
5392,1248000.0
16547,1750000.0
2641,2450000.0
8532,1650000.0
19145,2090018.0
28603,1200000.0
26640,4500000.0
33310,370000.0
8699,230000.0
16069,2975000.0
7834,3495000.0
7682,2330000.0
40833,1445000.0
40118,539500.0
28070,1155000.0
29163,1100000.0
12825,210000.0
14864,3150000.0
43799,120000.0
47403,950000.0
24193,1650000.0
35506,1300000.0
10494,485000.0
9257,618000.0
11224,851100.0
33908,1580000.0
35037,932500.0
37365,1050000.0
44945,1200000.0
15082,1150000.0
31108,1410000.0
41395,2000000.0
8667,595000.0
23261,900000.0
7863,620000.0
24844,1800000.0
45673,2440000.0
5448,1003000.0
5221,940000.0
10830,1165000.0
22612,750000.0
6121,202000.0
30919,1535000.0
9479,395000.0
23216,2200000.0
36527,310000.0
47379,535000.0
27209,820000.0
7305,1455000.0
21152,1696000.0
20498,700000.0
27291,900000.0
6241,2160000.0
39918,1585000.0
34898,995000.0
39240,990000.0
33653,391000.0
9572,170000.0
5519,670000.0
19321,347000.0
46121,650000.0
16321,871000.0
16487,725000.0
17318,295000.0
1036,2586520.0
18655,860000.0
41397,2495000.0
40399,1785000.0
26452,280000.0
43831,810000.0
41684,950000.0
20969,1605000.0
19401,1020000.0
16137,1338000.0
9861,1100000.0
5740,830000.0
20156,2100000.0
22273,1302500.0
43910,1875000.0
31326,1060000.0
37950,1375000.0
31303,2300000.0
5737,639000.0
39414,360000.0
45636,500000.0
2057,4925000.0
5450,940000.0
28217,528000.0
25869,715000.0
3447,1225000.0
12245,580000.0
16248,619000.0
45015,845000.0
38906,1650000.0
9721,849000.0
43872,375000.0
5319,1375000.0
20686,235000.0
34871,400000.0
30952,1501800.0
21633,460000.0
32553,789000.0
35191,531000.0
16749,1398000.0
29554,640000.0
33246,710000.0
24939,1620000.0
17859,750000.0
22244,1075000.0
46549,360000.0
10890,825000.0
8847,1590000.0
30639,1035000.0
12100,999000.0
7114,1475000.0
604,950000.0
13379,560000.0
17435,2380000.0
27343,1130000.0
32676,2210000.0
11856,650000.0
7099,1580000.0
45699,460000.0
5747,850000.0
16704,595500.0
10353,916000.0
33941,2675000.0
36674,485000.0
5964,170000.0
44062,2470000.0
44613,550000.0
32961,162000.0
43331,429000.0
19571,1015000.0
2882,1203000.0
43418,760000.0
3483,3050000.0
28708,1175000.0
22932,1650600.0
11821,777000.0
21363,627000.0
32009,1725000.0
23990,430000.0
35343,852000.0
17902,865000.0
36192,1030000.0
20010,500000.0
47147,965000.0
34362,885000.0
25135,1349500.0
41867,2300000.0
24055,950000.0
36251,1500000.0
11610,725000.0
13397,429000.0
40595,1950000.0
23461,4800000.0
32763,1225000.0
6229,591500.0
27787,485000.0
39655,799000.0
43133,452000.0
262,935000.0
33341,1390000.0
3567,1070000.0
21470,1425000.0
37354,237000.0
38464,820000.0
3997,1900000.0
18962,257500.0
3198,1495000.0
25442,477500.0
42509,585000.0
12883,565000.0
30498,685000.0
9613,671000.0
33252,340000.0
7517,1375000.0
6302,890000.0
1231,3750000.0
40248,225000.0
35092,780000.0
28304,765000.0
39899,1780000.0
32919,655000.0
12482,250000.0
30496,450000.0
14989,826000.0
37825,279000.0
20653,500000.0
3719,2160000.0
14010,1610000.0
10939,1150000.0
18375,1050000.0
28277,547500.0
26409,350000.0
5100,167500.0
40693,3125000.0
1677,374000.0
9074,1680000.0
7675,165000.0
45457,630000.0
33728,189000.0
23343,1831500.0
38167,890000.0
1689,680000.0
33984,1750000.0
14730,1140000.0
6832,1050888.0
33523,2575000.0
26263,1288000.0
38913,1275000.0
2164,957000.0
37933,1500000.0
10950,1700000.0
28969,780000.0
8760,800000.0
13991,850000.0
43707,1512000.0
5233,850000.0
40172,638000.0
22850,1030000.0
43931,320000.0
24808,1305000.0
17814,3260000.0
22590,289000.0
4197,1800000.0
20366,690000.0
46986,338000.0
24458,1320000.0
41401,540000.0
19099,1570000.0
20949,3050000.0
44619,915000.0
18553,1275000.0
10558,1881000.0
13718,2100000.0
36949,1232000.0
13887,1030000.0
9620,210000.0
31877,1142000.0
41173,615000.0
47227,467000.0
32459,1090000.0
44713,355000.0
31668,1020000.0
28206,5131000.0
18990,899000.0
45454,545000.0
16831,2425000.0
29859,870000.0
37795,310000.0
24264,265000.0
33783,560000.0
17813,285000.0
10441,325000.0
29751,1425000.0
30349,606000.0
46599,805000.0
31437,1288000.0
34482,425000.0
5201,1280000.0
22820,1400888.0
6399,350000.0
42214,350000.0
7603,1300000.0
8084,1225000.0
19422,1430000.0
31342,3835000.0
30589,990000.0
38369,439000.0
20331,4200000.0
27463,1830000.0
11471,870000.0
20193,1780000.0
18042,620000.0
4395,831000.0
45580,330000.0
15793,5300000.0
26606,399000.0
25086,1385000.0
45771,1550000.0
27383,1325000.0
5850,332500.0
38668,841000.0
8816,1510000.0
5983,1035000.0
686,1350000.0
46365,269000.0
19720,1050000.0
10436,800000.0
38822,400000.0
7777,2925000.0
3479,1275000.0
36317,675000.0
31375,625000.0
22065,1743000.0
13018,353000.0
10790,825000.0
19419,1150000.0
8819,374900.0
45489,240000.0
46893,1825000.0
39635,1448700.0
44809,675000.0
7311,1579000.0
44373,246000.0
3377,398000.0
37426,770000.0
43572,1000000.0
19621,2415000.0
788,830000.0
42718,640000.0
34377,1250600.0
16695,3220000.0
30560,1405000.0
16416,895500.0
2740,1200000.0
7533,390000.0
12424,1465000.0
20481,1024000.0
3581,1200000.0
25994,1240000.0
37138,595000.0
41403,515000.0
42733,700000.0
36081,3750000.0
28363,700000.0
15873,2495000.0
31806,1560000.0
16028,1150000.0
19013,510000.0
15907,4865000.0
40625,1160000.0
39311,310000.0
4859,925000.0
29547,941300.0
30632,838000.0
31902,1990000.0
27271,2555000.0
44728,450000.0
29647,850000.0
44748,195000.0
17342,900000.0
18391,486000.0
28329,215000.0
31554,1250000.0
13783,845000.0
20455,475000.0
3038,3045000.0
44163,500072.0
46445,250000.0
746,170000.0
45431,460000.0
11210,240000.0
7393,1050000.0
38095,630000.0
40416,1338000.0
22480,1930000.0
43309,882000.0
41561,350000.0
30109,1975000.0
7390,129000.0
45285,385000.0
27607,634000.0
9552,2050000.0
16960,3814000.0
26126,809000.0
20309,950000.0
31061,1728000.0
12669,1000000.0
38492,525000.0
41560,595000.0
4020,310000.0
2453,810000.0
40177,667500.0
19957,657750.0
43534,644000.0
44914,527500.0
6931,1100000.0
38814,2128000.0
1636,1175000.0
19021,460000.0
33570,1555000.0
43866,785000.0
14069,282000.0
43530,700000.0
23727,570000.0
23703,1370000.0
23463,1230000.0
16916,1325000.0
39052,510000.0
46862,630000.0
29811,950000.0
23610,885000.0
34036,2950000.0
27919,620000.0
9488,760000.0
42083,255000.0
11659,985000.0
29711,295000.0
25817,1262000.0
8161,2715000.0
32150,750000.0
27192,929000.0
20859,3300000.0
13624,220000.0
32293,455000.0
25410,399000.0
16931,675000.0
19817,1800000.0
7620,565000.0
15229,601000.0
3585,980000.0
633,1450000.0
2656,480000.0
40692,3604375.0
26368,981000.0
4754,1305000.0
818,948000.0
17466,1571000.0
9770,1150000.0
36123,965000.0
2801,600000.0
18909,2155000.0
39681,1280000.0
22038,840000.0
8448,645000.0
32682,2665000.0
27352,1731000.0
44992,760000.0
19514,940000.0
30098,1100000.0
47388,670000.0
1865,985000.0
12722,430000.0
5655,973000.0
5880,350000.0
29023,1050000.0
18617,549000.0
45341,785000.0
8463,688000.0
17043,1870000.0
40786,285000.0
14490,2700000.0
44397,2350000.0
20205,1120000.0
1239,570000.0
3235,627000.0
31927,655742.0
2756,529000.0
31962,120000.0
19080,920000.0
33987,1200000.0
31552,1412000.0
46137,1200000.0
47360,485000.0
40153,875000.0
17453,842000.0
6817,785000.0
41136,460000.0
4264,231000.0
25001,1580000.0
21788,720000.0
43935,1999999.0
42629,1450000.0
3440,1300000.0
9706,660000.0
19326,600000.0
2709,645000.0
42288,639000.0
38650,3645000.0
39209,875000.0
19679,4300000.0
43588,959000.0
36860,520000.0
26340,880000.0
7839,227000.0
20543,530000.0
29984,729000.0
24074,960000.0
32552,489000.0
34537,1275000.0
3980,788000.0
11274,1450000.0
47364,345000.0
5415,360000.0
19749,1575000.0
3595,1545000.0
46328,1625000.0
14676,1375000.0
29464,2750000.0
24030,375000.0
42501,1200000.0
23127,680000.0
45132,3750000.0
38850,225000.0
34865,599500.0
35931,2100000.0
17153,1848000.0
41102,353000.0
42076,867000.0
43638,1285000.0
37180,1449500.0
21923,1460000.0
39905,847000.0
18678,960000.0
8541,307500.0
13313,377000.0
19417,335000.0
32314,540000.0
42630,3949000.0
42572,719000.0
21825,486000.0
12071,862500.0
46702,370000.0
8236,1454000.0
30691,2400000.0
33636,1950000.0
1565,394000.0
40981,625000.0
25312,1320000.0
34235,2325000.0
41851,820000.0
15940,530000.0
21342,319000.0
45967,276000.0
457,1328000.0
26397,1330000.0
27558,630000.0
46861,430000.0
42803,6000000.0
46484,1995000.0
40408,1420000.0
39221,382000.0
27633,872000.0
34261,540000.0
23672,368000.0
40309,535000.0
5902,1950000.0
7722,3200000.0
37700,2515000.0
35268,1220000.0
35079,303000.0
17089,1900000.0
43934,1723000.0
22128,980000.0
6290,427500.0
28473,710000.0
1932,220000.0
6686,630000.0
2384,887000.0
20076,3700000.0
45750,1800000.0
6744,1380000.0
10550,2750000.0
27949,849000.0
32758,715000.0
37923,865000.0
41066,993790.0
45185,945000.0
37965,2330000.0
31504,1050000.0
7540,915000.0
45378,1255000.0
12639,1650000.0
27994,1055000.0
31537,285500.0
36804,2110000.0
38328,995000.0
13291,150000.0
10448,1055000.0
32641,775000.0
44741,355000.0
1296,766000.0
6836,434000.0
3931,950000.0
23476,460000.0
1066,767000.0
4755,385000.0
32596,610000.0
5442,420000.0
5948,815000.0
43786,228000.0
7852,1002000.0
20713,1305000.0
10149,1612000.0
3112,1121800.0
20501,1100000.0
39405,875000.0
44788,949998.0
18907,1250000.0
20328,1925000.0
38227,1769000.0
24121,1360000.0
29641,1425000.0
43835,2810000.0
6294,1430000.0
37367,2850000.0
40384,250000.0
46488,395000.0
11935,1805000.0
14119,1249000.0
42678,1200000.0
1279,450000.0
34229,1800000.0
40518,690000.0
39196,3450000.0
36165,1490000.0
24564,800000.0
15020,2350888.0
6273,115500.0
38829,2140000.0
4530,415000.0
45399,840000.0
25976,1060000.0
7671,1000000.0
30310,740000.0
12123,1750000.0
31910,1205000.0
25644,1680000.0
26479,290000.0
31158,1275000.0
41968,900000.0
28854,1075000.0
28432,1100000.0
25101,2125000.0
41505,1649000.0
34337,1700000.0
26958,250000.0
4746,1710000.0
43993,530000.0
19058,1050000.0
31771,3500000.0
26332,850000.0
38493,835000.0
34601,1500000.0
9270,1548000.0
19597,538000.0
12603,5572000.0
2644,2065000.0
42351,420000.0
46371,442000.0
42589,330000.0
35353,291500.0
12029,618000.0
46779,999000.0
8233,1715000.0
17200,2146320.0
32227,1462000.0
42704,1628500.0
3416,980000.0
19217,833000.0
458,1450000.0
41012,185000.0
73,525000.0
10571,769000.0
32112,355000.0
36037,850000.0
25434,787000.0
29833,1475000.0
46175,1840000.0
19592,2550000.0
37971,1410000.0
45648,615000.0
40743,459000.0
19724,975000.0
40076,851000.0
9422,1300000.0
9643,850000.0
41749,1285000.0
45540,485000.0
20656,1080000.0
2542,440000.0
35009,1725000.0
16235,610000.0
12389,1055000.0
643,2000000.0
34151,1450000.0
18282,715000.0
3439,549000.0
34345,133500.0
39603,3345000.0
38771,1950000.0
39553,295000.0
516,840000.0
22398,1340000.0
39400,995000.0
45000,2200000.0
32621,642000.0
46443,315000.0
22497,3710000.0
17999,780000.0
19572,850000.0
23111,1255000.0
42160,1799000.0
513,1010000.0
7217,762000.0
22493,790000.0
14271,1800000.0
21837,925000.0
16522,1040000.0
4317,650000.0
2016,1000000.0
33686,490000.0
25014,338000.0
23013,445000.0
43634,907000.0
8173,2150000.0
6261,1655000.0
8048,1325000.0
18332,2150000.0
16955,609700.0
19997,1160000.0
42315,805000.0
32619,1345000.0
3179,1525000.0
40867,350000.0
27319,1050000.0
7446,720000.0
23580,1230000.0
27828,1550000.0
3523,545000.0
9069,615000.0
44235,432500.0
8864,1808000.0
31446,800000.0
22376,349000.0
14177,990000.0
5897,640000.0
19376,1300000.0
22484,260000.0
34190,726000.0
16994,980000.0
25402,325000.0
44630,1000000.0
2598,1785000.0
7437,670000.0
5218,930000.0
28581,2328000.0
30835,1320000.0
23470,4550000.0
30160,727000.0
2408,636500.0
24682,2650000.0
18120,1099000.0
16384,1011000.0
40495,1300000.0
40140,820000.0
43177,339000.0
31376,1130000.0
30950,2280000.0
39115,1245000.0
14982,4198000.0
2221,520000.0
28658,1590000.0
28806,1250000.0
35841,4100000.0
13563,908000.0
43409,3750000.0
16670,785000.0
9494,860009.0
28131,5080000.0
44982,532500.0
31101,865000.0
42788,1687000.0
36932,875000.0
68,170000.0
45303,1910000.0
30617,738000.0
39953,1450000.0
14881,545100.0
29725,1050000.0
11094,791000.0
17924,2655000.0
1099,1100000.0
25058,1425000.0
46097,1165000.0
38154,657000.0
30767,2325000.0
43182,151500.0
44525,2487500.0
42129,475000.0
39802,710000.0
6929,725000.0
14595,5400000.0
34435,550000.0
25963,1602000.0
17357,825000.0
30474,1165000.0
28095,431000.0
22762,3310000.0
22411,5500000.0
15148,300000.0
19864,1200000.0
11145,480000.0
37650,642500.0
22860,2515000.0
30020,399000.0
5199,3150000.0
46771,1235000.0
37945,630000.0
14037,938000.0
38508,1280000.0
37920,740000.0
15485,870000.0
2450,1374500.0
37102,1266000.0
46129,629000.0
34033,1325000.0
35461,285000.0
13963,1236000.0
43917,1535000.0
31934,1350000.0
33109,780000.0
20890,680000.0
820,840000.0
14606,1120000.0
7874,415000.0
44589,700000.0
14414,1320000.0
38732,840000.0
11290,2056000.0
38682,300000.0
16005,552500.0
45024,320500.0
41243,125500.0
39244,1225000.0
30889,245000.0
36329,1050000.0
39338,300000.0
6472,605000.0
31644,1299000.0
7764,625000.0
15306,1100000.0
41531,295000.0
2472,580000.0
40393,855000.0
43986,1880000.0
45080,640000.0
39370,447000.0
39092,1001000.0
3106,1500000.0
36321,1822500.0
28167,3412500.0
215,975000.0
2650,134000.0
39074,2455000.0
22710,2650000.0
2908,1800000.0
21044,660000.0
40528,1460000.0
10519,1275000.0
29908,2525000.0
7490,2420000.0
2589,721000.0
4979,4500000.0
31447,1400000.0
8962,425000.0
7881,2320000.0
42503,134900.0
28950,855000.0
46865,140000.0
27451,405000.0
42180,1562000.0
33239,700000.0
42914,439000.0
5760,910000.0
12682,610000.0
19449,2440000.0
31979,855000.0
14703,880888.0
31636,1753560.0
20237,775000.0
4438,892000.0
35710,1065000.0
21320,784000.0
38966,315000.0
17598,465000.0
37082,5750500.0
43105,817500.0
34382,2100000.0
31517,910000.0
13511,1330000.0
43728,1295000.0
46253,1556000.0
20035,223000.0
20185,866000.0
12492,1020000.0
39729,319000.0
35141,420000.0
1512,1205000.0
12180,2000000.0
34185,725000.0
9137,4450000.0
36572,151500.0
6038,1640000.0
18068,365000.0
16802,1350000.0
15416,1442000.0
45460,304000.0
30505,1100000.0
101,780000.0
28627,325000.0
10086,280000.0
5296,2810000.0
10517,210000.0
17469,625000.0
44561,975000.0
34977,120000.0
15538,973000.0
32465,1001000.0
30869,1175000.0
41469,2090750.0
5877,1635000.0
18037,420000.0
34262,1250000.0
24447,2630000.0
32129,275000.0
31256,3675000.0
40543,1050000.0
14228,1792700.0
7545,1002500.0
20333,302000.0
1718,802000.0
1695,358000.0
11927,1372000.0
35823,511000.0
30489,850000.0
19446,1243900.0
13680,1649000.0
9756,1300000.0
45484,680000.0
21128,790000.0
3405,1450000.0
13863,1040000.0
33468,1250000.0
16842,640000.0
41924,4675000.0
33498,2245000.0
45420,815000.0
29296,1850000.0
35763,285000.0
16385,825000.0
43403,4500000.0
15663,1755000.0
11837,1325000.0
34448,1468000.0
24164,2675000.0
25658,952000.0
33023,970000.0
7927,2350000.0
23862,490000.0
7935,2175000.0
22332,315000.0
12202,920000.0
18625,515000.0
8830,1325000.0
47333,275500.0
4320,630000.0
5172,1725000.0
32317,1516000.0
35671,520000.0
24834,735000.0
35589,1615000.0
32543,1099000.0
24957,1199000.0
38449,845000.0
29028,1930000.0
37541,1630000.0
43861,746000.0
26508,1210000.0
44244,230000.0
14382,769000.0
15622,1526000.0
43276,1049950.0
10655,800000.0
45559,515000.0
45043,1300000.0
22693,633500.0
18009,955000.0
19031,4100000.0
37621,490000.0
24925,1237000.0
21000,400000.0
32422,1040000.0
46985,350000.0
45082,1700000.0
10260,2235888.0
39259,900000.0
38617,568000.0
36944,1250000.0
8811,1290000.0
38194,989000.0
41818,500000.0
27636,800000.0
517,299250.0
16357,3149999.0
1314,875000.0
38164,849000.0
28182,1007000.0
40072,840000.0
11962,1250000.0
23309,1250000.0
28644,1680000.0
44193,820000.0
41179,1430000.0
40884,1988000.0
32349,540000.0
33579,878000.0
18186,605000.0
18581,2550000.0
29865,585888.0
6978,585000.0
5627,625000.0
39041,690000.0
31124,519000.0
4664,1090000.0
33069,2675000.0
5708,1999000.0
9519,765000.0
16278,365000.0
34699,4298000.0
14437,1911000.0
13689,650000.0
46427,4255000.0
3107,1623000.0
802,775000.0
32451,815000.0
25851,850000.0
28323,167000.0
31389,700000.0
47129,880000.0
1055,930000.0
6788,590000.0
3141,750000.0
40517,2200000.0
29482,1825000.0
31064,1075000.0
13586,960000.0
44146,611000.0
34353,3700000.0
41728,518650.0
3944,1230000.0
8829,430000.0
24899,745000.0
24259,1035000.0
45832,975300.0
30311,460000.0
7878,1225000.0
7046,1010000.0
8533,1320000.0
25912,1075000.0
4551,770000.0
19887,1625000.0
6068,1110000.0
1637,506000.0
42071,515000.0
41958,1350000.0
35807,915000.0
15275,1400000.0
1754,830000.0
5008,1220000.0
24669,2900000.0
38762,311000.0
96,1725000.0
11762,2875000.0
27774,3300000.0
44548,1780000.0
1224,1300000.0
2723,1750000.0
1892,544000.0
39846,780000.0
18384,662000.0
44207,2850000.0
46607,440000.0
15546,980000.0
43864,3445000.0
27767,871000.0
36229,1630000.0
46255,538000.0
44614,2350000.0
22102,575000.0
38938,910000.0
14768,465000.0
42392,970000.0
21812,214000.0
3620,1380000.0
25547,1825000.0
5354,850000.0
3,1775000.0
30195,1489000.0
28831,1665000.0
27924,118500.0
34302,1350000.0
9432,1550000.0
40846,565000.0
30194,1900000.0
15287,2550000.0
17561,3550000.0
35832,470000.0
35015,1130000.0
36956,1250000.0
20138,565000.0
33682,830000.0
26551,958000.0
34045,1570000.0
17634,2895000.0
3721,810000.0
29060,4050000.0
47175,1316250.0
5999,1255000.0
155,2094000.0
6321,1247500.0
35716,2000000.0
24132,530000.0
27530,1440000.0
25619,1630000.0
17322,1660000.0
10309,1255000.0
33060,1139000.0
15558,1775000.0
8304,515000.0
34162,551000.0
39155,1207000.0
33382,2600000.0
42970,515000.0
38565,2590000.0
22130,540000.0
44039,580000.0
12197,1700000.0
10661,1325000.0
217,1170000.0
7921,2265500.0
4951,1700000.0
38415,900000.0
37952,1800000.0
12543,1525000.0
5284,380000.0
31265,2300000.0
6598,916500.0
44755,750000.0
20083,2200000.0
19484,845000.0
17256,675000.0
11013,2425000.0
1438,4300000.0
42374,1240000.0
7550,750000.0
16857,1175000.0
11615,2090000.0
16158,1570000.0
33565,1750000.0
32273,385000.0
16809,1685000.0
32063,2475000.0
6591,2950000.0
35789,300000.0
5694,3200000.0
38831,850000.0
35747,810000.0
35304,1353000.0
41004,980000.0
20551,110000.0
12274,949000.0
38545,1065000.0
22022,5500000.0
10714,1195000.0
47401,845000.0
40353,2250000.0
20734,1035000.0
1063,1560000.0
7440,900000.0
11969,960000.0
45299,870000.0
36258,2775000.0
5473,1257000.0
31147,555000.0
37656,255000.0
37294,342888.0
10674,550000.0
28297,529000.0
25182,4500000.0
33832,5700000.0
4170,850000.0
43830,985000.0
8837,335000.0
12476,929250.0
18117,2100000.0
17060,526654.0
45199,1025000.0
24879,1110000.0
3326,700000.0
39816,450000.0
36410,1225000.0
12581,1365000.0
30159,740000.0
14344,1380000.0
28115,890000.0
39793,708000.0
10849,475000.0
38976,558000.0
26618,1399000.0
25551,1170000.0
3628,486000.0
38450,127500.0
40956,820000.0
12425,3150000.0
30403,1356000.0
3941,515000.0
31146,1090000.0
9066,1800000.0
2917,725000.0
44599,400000.0
5893,740000.0
22707,1651000.0
5158,1950000.0
26766,1050000.0
45214,1550000.0
41969,935000.0
45664,819000.0
19965,900000.0
42972,2425000.0
26255,894000.0
17899,610000.0
24802,575000.0
46707,925000.0
34442,1537000.0
10029,2240000.0
19187,4200000.0
42073,335000.0
15394,1350000.0
29008,2280000.0
4462,960000.0
2590,3248000.0
21780,500000.0
44855,950000.0
26683,1000000.0
42453,1353000.0
5767,1410000.0
18028,810000.0
2780,1225000.0
23850,2866000.0
1905,549900.0
10531,635000.0
3790,1900000.0
34956,1450000.0
7553,1059000.0
37617,2280000.0
43239,325000.0
43127,2150000.0
2283,888000.0
39348,705000.0
4916,1500000.0
38395,675000.0
20375,1250000.0
15540,1200000.0
27504,1500000.0
42240,412500.0
45150,1830000.0
41802,635000.0
21702,3000000.0
32545,715000.0
9005,3075000.0
24172,1185000.0
22385,220250.0
22838,315500.0
36298,1320000.0
47199,680000.0
37394,1110000.0
11244,1250000.0
40526,1887000.0
30152,1071000.0
947,1238500.0
22467,230000.0
36753,1200000.0
33121,1260000.0
20406,560000.0
4319,425000.0
37747,1200000.0
46288,330000.0
32533,3200000.0
26675,2225000.0
12958,1745000.0
46202,3200000.0
16149,550000.0
15956,2300000.0
11718,990000.0
10667,1050000.0
1625,809000.0
35094,2425000.0
5444,837500.0
19474,1210000.0
16936,1674000.0
17559,225000.0
369,269000.0
670,1640000.0
23009,2550000.0
23420,170000.0
13747,927000.0
34720,599000.0
37244,2000000.0
19969,1415000.0
43190,1550000.0
31034,850000.0
38977,1125000.0
12206,1650000.0
45421,950000.0
12670,2100000.0
11741,1349000.0
34602,520000.0
10326,404000.0
33760,193000.0
8305,335000.0
41439,859000.0
30967,1622500.0
44071,329000.0
43051,1320000.0
14800,1025000.0
6526,1265000.0
27017,1500000.0
7672,791000.0
13582,985000.0
29613,942000.0
3734,1010000.0
11404,730000.0
43206,1510000.0
10104,762000.0
18982,160500.0
28626,739000.0
37060,610000.0
16758,1917000.0
28497,125000.0
34053,1420000.0
42990,780000.0
37360,3950000.0
12736,660000.0
20844,2300000.0
11820,445000.0
18178,1950000.0
32215,1125000.0
16524,1380000.0
35221,2745000.0
32292,230000.0
7684,1322500.0
30118,1150000.0
14402,1280000.0
15337,2920000.0
20407,550000.0
2237,430000.0
3145,1700000.0
37146,602000.0
23497,1788000.0
44111,990000.0
30780,1852000.0
8515,2295000.0
46978,300000.0
15968,650000.0
1303,910000.0
6952,3500000.0
39430,599000.0
16229,925000.0
8791,4870000.0
5045,2350000.0
15354,800000.0
12,2100000.0
42460,260000.0
40226,1385000.0
7412,1230000.0
30342,525000.0
35323,895000.0
36489,651000.0
12287,2600000.0
22858,1035000.0
41169,2200000.0
3193,1234000.0
24724,187000.0
41990,1727948.0
45538,219000.0
28516,880000.0
40807,776370.0
42089,1235000.0
20851,1725000.0
11162,1475000.0
39889,620000.0
32252,2200000.0
16618,780000.0
6013,112500.0
46313,315000.0
11539,2100000.0
23953,320000.0
5799,4500000.0
41095,1590000.0
32057,1150000.0
12559,329000.0
20411,770000.0
35034,119500.0
34355,960000.0
34570,2050000.0
6981,1199000.0
38511,3100000.0
31852,415000.0
28316,1435000.0
28875,310000.0
22682,750000.0
25777,173000.0
38779,1215000.0
25412,415000.0
25280,221000.0
13220,875000.0
15057,365000.0
10724,215000.0
9802,2235000.0
635,910000.0
23040,1612000.0
18884,955000.0
27725,1455000.0
19106,1890000.0
11684,820000.0
12821,6350000.0
17509,1150000.0
43214,740000.0
10704,3234000.0
29708,800000.0
2588,695000.0
3425,1200000.0
11269,875000.0
28822,1065000.0
42349,3150000.0
43610,121000.0
23746,350000.0
30481,1260000.0
46764,700000.0
13631,625000.0
10811,575000.0
42279,512000.0
38159,871000.0
21270,1950000.0
33851,561000.0
19856,1240000.0
41121,512000.0
40639,1338000.0
2346,1975000.0
39584,390000.0
42681,1200000.0
